nuclides,reactions,groups,xs
U237,"(n,gamma)",1,432.1271562740676
U237,"(n,gamma)",2,214.0578468817996
U237,"(n,gamma)",3,119.01065717480819
U237,"(n,gamma)",4,60.41803913886275
U237,"(n,gamma)",5,405.8880030350334
U237,"(n,gamma)",6,40.56406988942641
U237,"(n,gamma)",7,0.30271669195969614
U237,"(n,gamma)",8,0.056765715377779566
U237,"(n,2n)",1,0.0
U237,"(n,2n)",2,0.0
U237,"(n,2n)",3,0.0
U237,"(n,2n)",4,0.0
U237,"(n,2n)",5,0.0
U237,"(n,2n)",6,0.0
U237,"(n,2n)",7,0.0
U237,"(n,2n)",8,0.0530085527898992
U237,"(n,p)",1,0.0
U237,"(n,p)",2,0.0
U237,"(n,p)",3,0.0
U237,"(n,p)",4,0.0
U237,"(n,p)",5,0.0
U237,"(n,p)",6,0.0
U237,"(n,p)",7,0.0
U237,"(n,p)",8,0.0
U237,"(n,a)",1,0.0
U237,"(n,a)",2,0.0
U237,"(n,a)",3,0.0
U237,"(n,a)",4,0.0
U237,"(n,a)",5,0.0
U237,"(n,a)",6,0.0
U237,"(n,a)",7,0.0
U237,"(n,a)",8,0.0
U237,"(n,3n)",1,0.0
U237,"(n,3n)",2,0.0
U237,"(n,3n)",3,0.0
U237,"(n,3n)",4,0.0
U237,"(n,3n)",5,0.0
U237,"(n,3n)",6,0.0
U237,"(n,3n)",7,0.0
U237,"(n,3n)",8,3.9389406612582165e-05
U237,"(n,4n)",1,0.0
U237,"(n,4n)",2,0.0
U237,"(n,4n)",3,0.0
U237,"(n,4n)",4,0.0
U237,"(n,4n)",5,0.0
U237,"(n,4n)",6,0.0
U237,"(n,4n)",7,0.0
U237,"(n,4n)",8,3.0390236442001597e-08
U237,fission,1,1.6301037212957816
U237,fission,2,0.8363053330336846
U237,fission,3,0.49546612242142524
U237,fission,4,0.2849162308423252
U237,fission,5,1.2695264074847532
U237,fission,6,4.948026981518626
U237,fission,7,0.5755546096072739
U237,fission,8,0.6665456533186112
U238,"(n,gamma)",1,2.5870372358974048
U238,"(n,gamma)",2,1.4612993994036803
U238,"(n,gamma)",3,0.9999356905121723
U238,"(n,gamma)",4,0.7050692395837876
U238,"(n,gamma)",5,0.5113032805989132
U238,"(n,gamma)",6,2.5328701790582664
U238,"(n,gamma)",7,0.239855843290245
U238,"(n,gamma)",8,0.05371603597917555
U238,"(n,2n)",1,0.0
U238,"(n,2n)",2,0.0
U238,"(n,2n)",3,0.0
U238,"(n,2n)",4,0.0
U238,"(n,2n)",5,0.0
U238,"(n,2n)",6,0.0
U238,"(n,2n)",7,0.0
U238,"(n,2n)",8,0.019580279020829854
U238,"(n,p)",1,0.0
U238,"(n,p)",2,0.0
U238,"(n,p)",3,0.0
U238,"(n,p)",4,0.0
U238,"(n,p)",5,0.0
U238,"(n,p)",6,0.0
U238,"(n,p)",7,0.0
U238,"(n,p)",8,0.0
U238,"(n,a)",1,0.0
U238,"(n,a)",2,0.0
U238,"(n,a)",3,0.0
U238,"(n,a)",4,0.0
U238,"(n,a)",5,0.0
U238,"(n,a)",6,0.0
U238,"(n,a)",7,0.0
U238,"(n,a)",8,0.0
U238,"(n,3n)",1,0.0
U238,"(n,3n)",2,0.0
U238,"(n,3n)",3,0.0
U238,"(n,3n)",4,0.0
U238,"(n,3n)",5,0.0
U238,"(n,3n)",6,0.0
U238,"(n,3n)",7,0.0
U238,"(n,3n)",8,9.483263418964846e-05
U238,"(n,4n)",1,0.0
U238,"(n,4n)",2,0.0
U238,"(n,4n)",3,0.0
U238,"(n,4n)",4,0.0
U238,"(n,4n)",5,0.0
U238,"(n,4n)",6,0.0
U238,"(n,4n)",7,0.0
U238,"(n,4n)",8,6.9614183057337435e-09
U238,fission,1,1.619191015510812e-05
U238,fission,2,9.113797621341478e-06
U238,fission,3,6.194809020531321e-06
U238,fission,4,4.298473321357309e-06
U238,fission,5,2.6297418715940504e-06
U238,fission,6,0.00024021323240931068
U238,fission,7,0.00048156437573220763
U238,fission,8,0.38612548664084406
U239,"(n,gamma)",1,21.598954095633097
U239,"(n,gamma)",2,12.742470616307383
U239,"(n,gamma)",3,9.651255225046986
U239,"(n,gamma)",4,9.640234637906977
U239,"(n,gamma)",5,115.38880185172867
U239,"(n,gamma)",6,10.66211608454912
U239,"(n,gamma)",7,0.4866836649195451
U239,"(n,gamma)",8,0.04938822828437126
U239,"(n,2n)",1,0.0
U239,"(n,2n)",2,0.0
U239,"(n,2n)",3,0.0
U239,"(n,2n)",4,0.0
U239,"(n,2n)",5,0.0
U239,"(n,2n)",6,0.0
U239,"(n,2n)",7,0.0
U239,"(n,2n)",8,0.08486069435555915
U239,"(n,p)",1,0.0
U239,"(n,p)",2,0.0
U239,"(n,p)",3,0.0
U239,"(n,p)",4,0.0
U239,"(n,p)",5,0.0
U239,"(n,p)",6,0.0
U239,"(n,p)",7,0.0
U239,"(n,p)",8,0.0
U239,"(n,a)",1,0.0
U239,"(n,a)",2,0.0
U239,"(n,a)",3,0.0
U239,"(n,a)",4,0.0
U239,"(n,a)",5,0.0
U239,"(n,a)",6,0.0
U239,"(n,a)",7,0.0
U239,"(n,a)",8,0.0
U239,"(n,3n)",1,0.0
U239,"(n,3n)",2,0.0
U239,"(n,3n)",3,0.0
U239,"(n,3n)",4,0.0
U239,"(n,3n)",5,0.0
U239,"(n,3n)",6,0.0
U239,"(n,3n)",7,0.0
U239,"(n,3n)",8,0.00011253820950449978
U239,"(n,4n)",1,0.0
U239,"(n,4n)",2,0.0
U239,"(n,4n)",3,0.0
U239,"(n,4n)",4,0.0
U239,"(n,4n)",5,0.0
U239,"(n,4n)",6,0.0
U239,"(n,4n)",7,0.0
U239,"(n,4n)",8,2.5775005642742964e-07
U239,fission,1,13.78272566982371
U239,fission,2,8.131225378730372
U239,fission,3,6.158659984065672
U239,fission,4,6.1516290492028585
U239,fission,5,73.63195309060667
U239,fission,6,6.410122346822075
U239,fission,7,0.49634528032325337
U239,fission,8,0.36877751715638046
U240,"(n,gamma)",1,18.525480633092606
U240,"(n,gamma)",2,10.83426436507401
U240,"(n,gamma)",3,7.911146202029975
U240,"(n,gamma)",4,6.512581894338919
U240,"(n,gamma)",5,659.2724566319214
U240,"(n,gamma)",6,6.75030435247504
U240,"(n,gamma)",7,0.196382790371171
U240,"(n,gamma)",8,0.036591971918675435
U240,"(n,2n)",1,0.0
U240,"(n,2n)",2,0.0
U240,"(n,2n)",3,0.0
U240,"(n,2n)",4,0.0
U240,"(n,2n)",5,0.0
U240,"(n,2n)",6,0.0
U240,"(n,2n)",7,0.0
U240,"(n,2n)",8,0.026099977080305186
U240,"(n,p)",1,0.0
U240,"(n,p)",2,0.0
U240,"(n,p)",3,0.0
U240,"(n,p)",4,0.0
U240,"(n,p)",5,0.0
U240,"(n,p)",6,0.0
U240,"(n,p)",7,0.0
U240,"(n,p)",8,0.0
U240,"(n,a)",1,0.0
U240,"(n,a)",2,0.0
U240,"(n,a)",3,0.0
U240,"(n,a)",4,0.0
U240,"(n,a)",5,0.0
U240,"(n,a)",6,0.0
U240,"(n,a)",7,0.0
U240,"(n,a)",8,0.0
U240,"(n,3n)",1,0.0
U240,"(n,3n)",2,0.0
U240,"(n,3n)",3,0.0
U240,"(n,3n)",4,0.0
U240,"(n,3n)",5,0.0
U240,"(n,3n)",6,0.0
U240,"(n,3n)",7,0.0
U240,"(n,3n)",8,0.0002607210268768856
U240,"(n,4n)",1,0.0
U240,"(n,4n)",2,0.0
U240,"(n,4n)",3,0.0
U240,"(n,4n)",4,0.0
U240,"(n,4n)",5,0.0
U240,"(n,4n)",6,0.0
U240,"(n,4n)",7,0.0
U240,"(n,4n)",8,9.658496040967641e-08
U240,fission,1,0.001039803985908418
U240,fission,2,0.0005829144948613071
U240,fission,3,0.0003933190026951607
U240,fission,4,0.00026848309475839755
U240,fission,5,0.0001466322537641273
U240,fission,6,0.02496847127449955
U240,fission,7,0.00012725961572243702
U240,fission,8,0.24039747557209867
U241,"(n,gamma)",1,456.6064244750616
U241,"(n,gamma)",2,242.6371406660015
U241,"(n,gamma)",3,148.85459493194915
U241,"(n,gamma)",4,84.23179055407915
U241,"(n,gamma)",5,24.421369677328762
U241,"(n,gamma)",6,32.481792978798474
U241,"(n,gamma)",7,0.5052142415930548
U241,"(n,gamma)",8,0.06870827029204302
U241,"(n,2n)",1,0.0
U241,"(n,2n)",2,0.0
U241,"(n,2n)",3,0.0
U241,"(n,2n)",4,0.0
U241,"(n,2n)",5,0.0
U241,"(n,2n)",6,0.0
U241,"(n,2n)",7,0.0
U241,"(n,2n)",8,0.10405287237685963
U241,"(n,p)",1,0.0
U241,"(n,p)",2,0.0
U241,"(n,p)",3,0.0
U241,"(n,p)",4,0.0
U241,"(n,p)",5,0.0
U241,"(n,p)",6,0.0
U241,"(n,p)",7,0.0
U241,"(n,p)",8,0.0
U241,"(n,a)",1,0.0
U241,"(n,a)",2,0.0
U241,"(n,a)",3,0.0
U241,"(n,a)",4,0.0
U241,"(n,a)",5,0.0
U241,"(n,a)",6,0.0
U241,"(n,a)",7,0.0
U241,"(n,a)",8,0.0
U241,"(n,3n)",1,0.0
U241,"(n,3n)",2,0.0
U241,"(n,3n)",3,0.0
U241,"(n,3n)",4,0.0
U241,"(n,3n)",5,0.0
U241,"(n,3n)",6,0.0
U241,"(n,3n)",7,0.0
U241,"(n,3n)",8,0.0002510281854782629
U241,"(n,4n)",1,0.0
U241,"(n,4n)",2,0.0
U241,"(n,4n)",3,0.0
U241,"(n,4n)",4,0.0
U241,"(n,4n)",5,0.0
U241,"(n,4n)",6,0.0
U241,"(n,4n)",7,0.0
U241,"(n,4n)",8,1.3884883373994794e-06
U241,fission,1,0.3996552298541585
U241,fission,2,0.21344534168679566
U241,fission,3,0.13216818004626438
U241,fission,4,0.07634464613602152
U241,fission,5,0.024725178758230725
U241,fission,6,0.33553462634819525
U241,fission,7,0.15702873165791
U241,fission,8,0.21003839217076828
Np234,"(n,gamma)",1,106.08207574261291
Np234,"(n,gamma)",2,59.608342800082774
Np234,"(n,gamma)",3,40.24436137431557
Np234,"(n,gamma)",4,29.14484803404097
Np234,"(n,gamma)",5,18.36206271662948
Np234,"(n,gamma)",6,2.621451253523675
Np234,"(n,gamma)",7,0.13919679417650133
Np234,"(n,gamma)",8,0.017717388200384675
Np234,"(n,2n)",1,0.0
Np234,"(n,2n)",2,0.0
Np234,"(n,2n)",3,0.0
Np234,"(n,2n)",4,0.0
Np234,"(n,2n)",5,0.0
Np234,"(n,2n)",6,0.0
Np234,"(n,2n)",7,0.0
Np234,"(n,2n)",8,0.0018654356008595558
Np234,"(n,p)",1,0.0
Np234,"(n,p)",2,0.0
Np234,"(n,p)",3,0.0
Np234,"(n,p)",4,0.0
Np234,"(n,p)",5,0.0
Np234,"(n,p)",6,0.0
Np234,"(n,p)",7,0.0
Np234,"(n,p)",8,0.0
Np234,"(n,a)",1,0.0
Np234,"(n,a)",2,0.0
Np234,"(n,a)",3,0.0
Np234,"(n,a)",4,0.0
Np234,"(n,a)",5,0.0
Np234,"(n,a)",6,0.0
Np234,"(n,a)",7,0.0
Np234,"(n,a)",8,0.0
Np234,"(n,3n)",1,0.0
Np234,"(n,3n)",2,0.0
Np234,"(n,3n)",3,0.0
Np234,"(n,3n)",4,0.0
Np234,"(n,3n)",5,0.0
Np234,"(n,3n)",6,0.0
Np234,"(n,3n)",7,0.0
Np234,"(n,3n)",8,3.3280360693892637e-09
Np234,"(n,4n)",1,0.0
Np234,"(n,4n)",2,0.0
Np234,"(n,4n)",3,0.0
Np234,"(n,4n)",4,0.0
Np234,"(n,4n)",5,0.0
Np234,"(n,4n)",6,0.0
Np234,"(n,4n)",7,0.0
Np234,"(n,4n)",8,0.0
Np234,fission,1,1927.0936743994248
Np234,fission,2,1079.3468236507383
Np234,fission,3,726.7656594783044
Np234,fission,4,528.1943262291392
Np234,fission,5,337.58260448385903
Np234,fission,6,48.20949080236153
Np234,fission,7,3.2073483420474544
Np234,fission,8,2.3796350763618785
Np235,"(n,gamma)",1,149.37226770612193
Np235,"(n,gamma)",2,83.6153499199009
Np235,"(n,gamma)",3,290.458905362392
Np235,"(n,gamma)",4,438.60119290496294
Np235,"(n,gamma)",5,236.41609779662272
Np235,"(n,gamma)",6,34.340906574509724
Np235,"(n,gamma)",7,1.0715122867919284
Np235,"(n,gamma)",8,0.04662943439138853
Np235,"(n,2n)",1,0.0
Np235,"(n,2n)",2,0.0
Np235,"(n,2n)",3,0.0
Np235,"(n,2n)",4,0.0
Np235,"(n,2n)",5,0.0
Np235,"(n,2n)",6,0.0
Np235,"(n,2n)",7,0.0
Np235,"(n,2n)",8,0.0008696715279380966
Np235,"(n,p)",1,0.0
Np235,"(n,p)",2,0.0
Np235,"(n,p)",3,0.0
Np235,"(n,p)",4,0.0
Np235,"(n,p)",5,0.0
Np235,"(n,p)",6,0.0
Np235,"(n,p)",7,0.0
Np235,"(n,p)",8,0.0
Np235,"(n,a)",1,0.0
Np235,"(n,a)",2,0.0
Np235,"(n,a)",3,0.0
Np235,"(n,a)",4,0.0
Np235,"(n,a)",5,0.0
Np235,"(n,a)",6,0.0
Np235,"(n,a)",7,0.0
Np235,"(n,a)",8,0.0
Np235,"(n,3n)",1,0.0
Np235,"(n,3n)",2,0.0
Np235,"(n,3n)",3,0.0
Np235,"(n,3n)",4,0.0
Np235,"(n,3n)",5,0.0
Np235,"(n,3n)",6,0.0
Np235,"(n,3n)",7,0.0
Np235,"(n,3n)",8,6.765372337994911e-07
Np235,"(n,4n)",1,0.0
Np235,"(n,4n)",2,0.0
Np235,"(n,4n)",3,0.0
Np235,"(n,4n)",4,0.0
Np235,"(n,4n)",5,0.0
Np235,"(n,4n)",6,0.0
Np235,"(n,4n)",7,0.0
Np235,"(n,4n)",8,0.0
Np235,fission,1,51.06401026358733
Np235,fission,2,28.554674822633533
Np235,fission,3,104.11517384791824
Np235,fission,4,158.1573634782907
Np235,fission,5,85.20715469291675
Np235,fission,6,12.392922191884368
Np235,fission,7,1.4513467197154457
Np235,fission,8,2.319409298700152
Np236,"(n,gamma)",1,119.47007543479079
Np236,"(n,gamma)",2,86.46405940957926
Np236,"(n,gamma)",3,68.11460890293931
Np236,"(n,gamma)",4,38.895797674151844
Np236,"(n,gamma)",5,29.960811719298288
Np236,"(n,gamma)",6,4.081999129342621
Np236,"(n,gamma)",7,0.2825317408089608
Np236,"(n,gamma)",8,0.027360330721989887
Np236,"(n,2n)",1,0.0
Np236,"(n,2n)",2,0.0
Np236,"(n,2n)",3,0.0
Np236,"(n,2n)",4,0.0
Np236,"(n,2n)",5,0.0
Np236,"(n,2n)",6,0.0
Np236,"(n,2n)",7,0.0
Np236,"(n,2n)",8,0.004017604235755696
Np236,"(n,p)",1,0.0
Np236,"(n,p)",2,0.0
Np236,"(n,p)",3,0.0
Np236,"(n,p)",4,0.0
Np236,"(n,p)",5,0.0
Np236,"(n,p)",6,0.0
Np236,"(n,p)",7,0.0
Np236,"(n,p)",8,0.0
Np236,"(n,a)",1,0.0
Np236,"(n,a)",2,0.0
Np236,"(n,a)",3,0.0
Np236,"(n,a)",4,0.0
Np236,"(n,a)",5,0.0
Np236,"(n,a)",6,0.0
Np236,"(n,a)",7,0.0
Np236,"(n,a)",8,0.0
Np236,"(n,3n)",1,0.0
Np236,"(n,3n)",2,0.0
Np236,"(n,3n)",3,0.0
Np236,"(n,3n)",4,0.0
Np236,"(n,3n)",5,0.0
Np236,"(n,3n)",6,0.0
Np236,"(n,3n)",7,0.0
Np236,"(n,3n)",8,7.650665125259563e-07
Np236,"(n,4n)",1,0.0
Np236,"(n,4n)",2,0.0
Np236,"(n,4n)",3,0.0
Np236,"(n,4n)",4,0.0
Np236,"(n,4n)",5,0.0
Np236,"(n,4n)",6,0.0
Np236,"(n,4n)",7,0.0
Np236,"(n,4n)",8,2.649375896039676e-13
Np236,fission,1,2723.347844470927
Np236,fission,2,1657.7435943458554
Np236,fission,3,1169.7072704097523
Np236,fission,4,654.7418760316617
Np236,fission,5,344.98932416359236
Np236,fission,6,46.8399374434299
Np236,fission,7,2.884449369208777
Np236,fission,8,1.9667869473788981
Np237,"(n,gamma)",1,168.0022936785827
Np237,"(n,gamma)",2,86.85838473141239
Np237,"(n,gamma)",3,59.22980422300166
Np237,"(n,gamma)",4,425.3915241533642
Np237,"(n,gamma)",5,133.38062029248343
Np237,"(n,gamma)",6,39.36858558273341
Np237,"(n,gamma)",7,1.2468060236647571
Np237,"(n,gamma)",8,0.07681975172349816
Np237,"(n,2n)",1,0.0
Np237,"(n,2n)",2,0.0
Np237,"(n,2n)",3,0.0
Np237,"(n,2n)",4,0.0
Np237,"(n,2n)",5,0.0
Np237,"(n,2n)",6,0.0
Np237,"(n,2n)",7,0.0
Np237,"(n,2n)",8,0.003215532534236778
Np237,"(n,p)",1,0.0
Np237,"(n,p)",2,0.0
Np237,"(n,p)",3,0.0
Np237,"(n,p)",4,0.0
Np237,"(n,p)",5,0.0
Np237,"(n,p)",6,0.0
Np237,"(n,p)",7,0.0
Np237,"(n,p)",8,0.0
Np237,"(n,a)",1,0.0
Np237,"(n,a)",2,0.0
Np237,"(n,a)",3,0.0
Np237,"(n,a)",4,0.0
Np237,"(n,a)",5,0.0
Np237,"(n,a)",6,0.0
Np237,"(n,a)",7,0.0
Np237,"(n,a)",8,0.0
Np237,"(n,3n)",1,0.0
Np237,"(n,3n)",2,0.0
Np237,"(n,3n)",3,0.0
Np237,"(n,3n)",4,0.0
Np237,"(n,3n)",5,0.0
Np237,"(n,3n)",6,0.0
Np237,"(n,3n)",7,0.0
Np237,"(n,3n)",8,5.797195657069354e-06
Np237,"(n,4n)",1,0.0
Np237,"(n,4n)",2,0.0
Np237,"(n,4n)",3,0.0
Np237,"(n,4n)",4,0.0
Np237,"(n,4n)",5,0.0
Np237,"(n,4n)",6,0.0
Np237,"(n,4n)",7,0.0
Np237,"(n,4n)",8,3.0378876667046184e-13
Np237,fission,1,0.019447979374649677
Np237,fission,2,0.00957291391811742
Np237,fission,3,0.00557078786320562
Np237,fission,4,0.014934780034086883
Np237,fission,5,0.011687330238686679
Np237,fission,6,0.07719773824103061
Np237,fission,7,0.2604184858741567
Np237,fission,8,1.6025695953094208
Np238,"(n,gamma)",1,456.3020162618804
Np238,"(n,gamma)",2,211.37795346853613
Np238,"(n,gamma)",3,114.34975631003645
Np238,"(n,gamma)",4,60.47647889266113
Np238,"(n,gamma)",5,63.360908071578514
Np238,"(n,gamma)",6,8.445078239123795
Np238,"(n,gamma)",7,0.30557223891558855
Np238,"(n,gamma)",8,0.019753244066517225
Np238,"(n,2n)",1,0.0
Np238,"(n,2n)",2,0.0
Np238,"(n,2n)",3,0.0
Np238,"(n,2n)",4,0.0
Np238,"(n,2n)",5,0.0
Np238,"(n,2n)",6,0.0
Np238,"(n,2n)",7,0.0
Np238,"(n,2n)",8,0.017052591172379568
Np238,"(n,p)",1,0.0
Np238,"(n,p)",2,0.0
Np238,"(n,p)",3,0.0
Np238,"(n,p)",4,0.0
Np238,"(n,p)",5,0.0
Np238,"(n,p)",6,0.0
Np238,"(n,p)",7,0.0
Np238,"(n,p)",8,0.0
Np238,"(n,a)",1,0.0
Np238,"(n,a)",2,0.0
Np238,"(n,a)",3,0.0
Np238,"(n,a)",4,0.0
Np238,"(n,a)",5,0.0
Np238,"(n,a)",6,0.0
Np238,"(n,a)",7,0.0
Np238,"(n,a)",8,0.0
Np238,"(n,3n)",1,0.0
Np238,"(n,3n)",2,0.0
Np238,"(n,3n)",3,0.0
Np238,"(n,3n)",4,0.0
Np238,"(n,3n)",5,0.0
Np238,"(n,3n)",6,0.0
Np238,"(n,3n)",7,0.0
Np238,"(n,3n)",8,8.217632218650623e-06
Np238,"(n,4n)",1,0.0
Np238,"(n,4n)",2,0.0
Np238,"(n,4n)",3,0.0
Np238,"(n,4n)",4,0.0
Np238,"(n,4n)",5,0.0
Np238,"(n,4n)",6,0.0
Np238,"(n,4n)",7,0.0
Np238,"(n,4n)",8,3.624190098949412e-10
Np238,fission,1,2129.2706026042347
Np238,fission,2,1250.5603962724044
Np238,fission,3,875.0948993709652
Np238,fission,4,534.763628126012
Np238,fission,5,382.7593744372474
Np238,fission,6,33.41718729993358
Np238,fission,7,2.34161650342744
Np238,fission,8,1.3324778069534442
Np239,"(n,gamma)",1,43.3595794941764
Np239,"(n,gamma)",2,24.266455355575236
Np239,"(n,gamma)",3,16.33058160232493
Np239,"(n,gamma)",4,271.72518992971055
Np239,"(n,gamma)",5,275.610945646516
Np239,"(n,gamma)",6,38.038997693275405
Np239,"(n,gamma)",7,0.8911809636075374
Np239,"(n,gamma)",8,0.05298790408084308
Np239,"(n,2n)",1,0.0
Np239,"(n,2n)",2,0.0
Np239,"(n,2n)",3,0.0
Np239,"(n,2n)",4,0.0
Np239,"(n,2n)",5,0.0
Np239,"(n,2n)",6,0.0
Np239,"(n,2n)",7,0.0
Np239,"(n,2n)",8,0.011735058549518047
Np239,"(n,p)",1,0.0
Np239,"(n,p)",2,0.0
Np239,"(n,p)",3,0.0
Np239,"(n,p)",4,0.0
Np239,"(n,p)",5,0.0
Np239,"(n,p)",6,0.0
Np239,"(n,p)",7,0.0
Np239,"(n,p)",8,0.0
Np239,"(n,a)",1,0.0
Np239,"(n,a)",2,0.0
Np239,"(n,a)",3,0.0
Np239,"(n,a)",4,0.0
Np239,"(n,a)",5,0.0
Np239,"(n,a)",6,0.0
Np239,"(n,a)",7,0.0
Np239,"(n,a)",8,0.0
Np239,"(n,3n)",1,0.0
Np239,"(n,3n)",2,0.0
Np239,"(n,3n)",3,0.0
Np239,"(n,3n)",4,0.0
Np239,"(n,3n)",5,0.0
Np239,"(n,3n)",6,0.0
Np239,"(n,3n)",7,0.0
Np239,"(n,3n)",8,4.020767282524384e-05
Np239,"(n,4n)",1,0.0
Np239,"(n,4n)",2,0.0
Np239,"(n,4n)",3,0.0
Np239,"(n,4n)",4,0.0
Np239,"(n,4n)",5,0.0
Np239,"(n,4n)",6,0.0
Np239,"(n,4n)",7,0.0
Np239,"(n,4n)",8,6.871922012975217e-11
Np239,fission,1,0.027006475098667788
Np239,fission,2,0.015164276140898826
Np239,fission,3,0.010233833309637532
Np239,fission,4,0.00696228523460421
Np239,fission,5,0.003733594974446094
Np239,fission,6,0.0005159552853781497
Np239,fission,7,0.0043622203556032925
Np239,fission,8,0.7523125070315357
Pu236,"(n,gamma)",1,26.559775469284215
Pu236,"(n,gamma)",2,14.94995653998719
Pu236,"(n,gamma)",3,10.257479770728255
Pu236,"(n,gamma)",4,7.521174310928493
Pu236,"(n,gamma)",5,103.97902244136782
Pu236,"(n,gamma)",6,4.953888320036237
Pu236,"(n,gamma)",7,0.19316018390332565
Pu236,"(n,gamma)",8,0.09158117986057246
Pu236,"(n,2n)",1,0.0
Pu236,"(n,2n)",2,0.0
Pu236,"(n,2n)",3,0.0
Pu236,"(n,2n)",4,0.0
Pu236,"(n,2n)",5,0.0
Pu236,"(n,2n)",6,0.0
Pu236,"(n,2n)",7,0.0
Pu236,"(n,2n)",8,0.0003360821021445634
Pu236,"(n,p)",1,0.0
Pu236,"(n,p)",2,0.0
Pu236,"(n,p)",3,0.0
Pu236,"(n,p)",4,0.0
Pu236,"(n,p)",5,0.0
Pu236,"(n,p)",6,0.0
Pu236,"(n,p)",7,0.0
Pu236,"(n,p)",8,0.0
Pu236,"(n,a)",1,0.0
Pu236,"(n,a)",2,0.0
Pu236,"(n,a)",3,0.0
Pu236,"(n,a)",4,0.0
Pu236,"(n,a)",5,0.0
Pu236,"(n,a)",6,0.0
Pu236,"(n,a)",7,0.0
Pu236,"(n,a)",8,0.0
Pu236,"(n,3n)",1,0.0
Pu236,"(n,3n)",2,0.0
Pu236,"(n,3n)",3,0.0
Pu236,"(n,3n)",4,0.0
Pu236,"(n,3n)",5,0.0
Pu236,"(n,3n)",6,0.0
Pu236,"(n,3n)",7,0.0
Pu236,"(n,3n)",8,5.90097740522713e-08
Pu236,"(n,4n)",1,0.0
Pu236,"(n,4n)",2,0.0
Pu236,"(n,4n)",3,0.0
Pu236,"(n,4n)",4,0.0
Pu236,"(n,4n)",5,0.0
Pu236,"(n,4n)",6,0.0
Pu236,"(n,4n)",7,0.0
Pu236,"(n,4n)",8,0.0
Pu236,fission,1,134.61944595479903
Pu236,fission,2,73.77812221197728
Pu236,fission,3,48.37855058614854
Pu236,fission,4,32.502540788662294
Pu236,fission,5,245.75430116770397
Pu236,fission,6,51.99290833520375
Pu236,fission,7,3.197025907894318
Pu236,fission,8,2.3221643988442064
Pu237,"(n,gamma)",1,192.6775163078541
Pu237,"(n,gamma)",2,107.85011915511129
Pu237,"(n,gamma)",3,72.5804705978068
Pu237,"(n,gamma)",4,60.16116468851831
Pu237,"(n,gamma)",5,32.843751565310924
Pu237,"(n,gamma)",6,4.68952429380136
Pu237,"(n,gamma)",7,0.2529346687961812
Pu237,"(n,gamma)",8,0.039733208848515215
Pu237,"(n,2n)",1,0.0
Pu237,"(n,2n)",2,0.0
Pu237,"(n,2n)",3,0.0
Pu237,"(n,2n)",4,0.0
Pu237,"(n,2n)",5,0.0
Pu237,"(n,2n)",6,0.0
Pu237,"(n,2n)",7,0.0
Pu237,"(n,2n)",8,0.0016825333744518432
Pu237,"(n,p)",1,0.0
Pu237,"(n,p)",2,0.0
Pu237,"(n,p)",3,0.0
Pu237,"(n,p)",4,0.0
Pu237,"(n,p)",5,0.0
Pu237,"(n,p)",6,0.0
Pu237,"(n,p)",7,0.0
Pu237,"(n,p)",8,0.0
Pu237,"(n,a)",1,0.0
Pu237,"(n,a)",2,0.0
Pu237,"(n,a)",3,0.0
Pu237,"(n,a)",4,0.0
Pu237,"(n,a)",5,0.0
Pu237,"(n,a)",6,0.0
Pu237,"(n,a)",7,0.0
Pu237,"(n,a)",8,0.0
Pu237,"(n,3n)",1,0.0
Pu237,"(n,3n)",2,0.0
Pu237,"(n,3n)",3,0.0
Pu237,"(n,3n)",4,0.0
Pu237,"(n,3n)",5,0.0
Pu237,"(n,3n)",6,0.0
Pu237,"(n,3n)",7,0.0
Pu237,"(n,3n)",8,1.0019768338628519e-07
Pu237,"(n,4n)",1,0.0
Pu237,"(n,4n)",2,0.0
Pu237,"(n,4n)",3,0.0
Pu237,"(n,4n)",4,0.0
Pu237,"(n,4n)",5,0.0
Pu237,"(n,4n)",6,0.0
Pu237,"(n,4n)",7,0.0
Pu237,"(n,4n)",8,0.0
Pu237,fission,1,2215.32759537602
Pu237,fission,2,1241.3777408822232
Pu237,fission,3,837.3253074811342
Pu237,fission,4,660.6206781406514
Pu237,fission,5,356.1237567543001
Pu237,fission,6,50.78863575811264
Pu237,fission,7,3.159588560398917
Pu237,fission,8,2.375423624473936
Pu238,"(n,gamma)",1,388.3356311152351
Pu238,"(n,gamma)",2,141.25902182225525
Pu238,"(n,gamma)",3,52.813834616945044
Pu238,"(n,gamma)",4,15.606580458264743
Pu238,"(n,gamma)",5,21.239608149803495
Pu238,"(n,gamma)",6,13.744208418578461
Pu238,"(n,gamma)",7,0.48526950110285905
Pu238,"(n,gamma)",8,0.10013667355704599
Pu238,"(n,2n)",1,0.0
Pu238,"(n,2n)",2,0.0
Pu238,"(n,2n)",3,0.0
Pu238,"(n,2n)",4,0.0
Pu238,"(n,2n)",5,0.0
Pu238,"(n,2n)",6,0.0
Pu238,"(n,2n)",7,0.0
Pu238,"(n,2n)",8,0.000447571265311845
Pu238,"(n,p)",1,0.0
Pu238,"(n,p)",2,0.0
Pu238,"(n,p)",3,0.0
Pu238,"(n,p)",4,0.0
Pu238,"(n,p)",5,0.0
Pu238,"(n,p)",6,0.0
Pu238,"(n,p)",7,0.0
Pu238,"(n,p)",8,0.0
